Datetime_UTC,Open,High,Low,Close,Adj Close,Volume
2026-06-11 16:55:00+00:00,62547.23828125,62547.23828125,62490.05078125,62490.05078125,62490.05078125,0
2026-06-11 17:00:00+00:00,62490.66015625,62548.55859375,62299.73828125,62339.6484375,62339.6484375,0
2026-06-11 17:05:00+00:00,62359.96875,62446.01171875,62359.96875,62432.73828125,62432.73828125,0
2026-06-11 17:10:00+00:00,62440.51953125,62485.98828125,62339.98828125,62385.51953125,62385.51953125,0
2026-06-11 17:15:00+00:00,62363.96875,62430.76953125,62310.16015625,62317.05859375,62317.05859375,0
2026-06-11 17:20:00+00:00,62320.578125,62346.98828125,62271.16015625,62332.1015625,62332.1015625,0
2026-06-11 17:25:00+00:00,62335.26953125,62857.3203125,62261.91015625,62857.3203125,62857.3203125,0
2026-06-11 17:30:00+00:00,62964.12109375,63383.62109375,62909.33984375,63149.9296875,63149.9296875,0
2026-06-11 17:35:00+00:00,63212.80078125,63212.80078125,63062.1015625,63152.55078125,63152.55078125,0
2026-06-11 17:40:00+00:00,63155.76171875,63310.37890625,63145.0,63258.0,63258.0,0
2026-06-11 17:45:00+00:00,63262.109375,63524.21875,63239.37109375,63514.921875,63514.921875,0
2026-06-11 17:50:00+00:00,63488.359375,63505.1015625,63352.1796875,63388.1484375,63388.1484375,0
2026-06-11 17:55:00+00:00,63388.46875,63571.359375,63299.98828125,63571.359375,63571.359375,0
2026-06-11 18:00:00+00:00,63547.98046875,63721.98046875,63425.28125,63447.671875,63447.671875,0
2026-06-11 18:05:00+00:00,63440.109375,63440.109375,63253.98828125,63295.78125,63295.78125,0
2026-06-11 18:10:00+00:00,63309.5,63432.48046875,63252.76171875,63402.1015625,63402.1015625,0
2026-06-11 18:15:00+00:00,63408.671875,63537.2109375,63395.41015625,63501.640625,63501.640625,0
2026-06-11 18:20:00+00:00,63496.0,63518.16015625,63278.96875,63315.69921875,63315.69921875,0
2026-06-11 18:25:00+00:00,63327.3515625,63372.0390625,63296.16015625,63312.3984375,63312.3984375,0
2026-06-11 18:30:00+00:00,63322.3515625,63391.48828125,63287.80078125,63355.140625,63355.140625,0
2026-06-11 18:35:00+00:00,63371.3984375,63464.96875,63359.96875,63448.53125,63448.53125,0
2026-06-11 18:40:00+00:00,63450.2890625,63475.98046875,63416.8203125,63465.109375,63465.109375,0
